"Document Title",Authors,"Author Affiliations","Publication Title",Date Added To Xplore,"Publication Year","Volume","Issue","Start Page","End Page","Abstract","ISSN",ISBNs,"DOI",Funding Information,PDF Link,"Author Keywords","IEEE Terms","Mesh_Terms",Article Citation Count,Patent Citation Count,"Reference Count","License",Online Date,Issue Date,"Meeting Date","Publisher",Document Identifier
"An Exploratory Study of Log Placement Recommendation in an Enterprise System","J. Cândido; J. Haesen; M. Aniche; A. van Deursen","Department of Software Technology, Delft University of Technology, The Netherlands; Adyen N.V., The Netherlands; Department of Software Technology, Delft University of Technology, The Netherlands; Department of Software Technology, Delft University of Technology, The Netherlands",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","143","154","Logging is a development practice that plays an important role in the operations and monitoring of complex systems. Developers place log statements in the source code and use log data to understand how the system behaves in production. Unfortunately, anticipating where to log during development is challenging. Previous studies show the feasibility of leveraging machine learning to recommend log placement despite the data imbalance since logging is a fraction of the overall code base. However, it remains unknown how those techniques apply to an industry setting, and little is known about the effect of imbalanced data and sampling techniques. In this paper, we study the log placement problem in the code base of Adyen, a large-scale payment company. We analyze 34,526 Java files and 309,527 methods that sum up +2M SLOC. We systematically measure the effectiveness of five models based on code metrics, explore the effect of sampling techniques, understand which features models consider to be relevant for the prediction, and evaluate whether we can exploit 388,086 methods from 29 Apache projects to learn where to log in an industry setting. Our best performing model achieves 79% of balanced accuracy, 81% of precision, 60% of recall. While sampling techniques improve recall, they penalize precision at a prohibitive cost. Experiments with open-source data yield under-performing models over Adyen's test set; nevertheless, they are useful due to their low rate of false positives. Our supporting scripts and tools are available to the community.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00027","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463118","Log Placement;Log Recommendation;Logging Practices;Supervised Learning","Industries;Measurement;Training;Biological system modeling;Training data;Machine learning;Production","","8","","50","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"On the Naturalness and Localness of Software Logs","S. Gholamian; P. A. S. Ward","University of Waterloo, Waterloo, ON, Canada; University of Waterloo, Waterloo, ON, Canada",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","155","166","Logs are an essential part of the development and maintenance of large and complex software systems as they contain rich information pertaining to the dynamic content and state of the system. As such, developers and practitioners rely heavily on the logs to monitor their systems. In parallel, the increasing volume and scale of the logs, due to the growing complexity of modern software systems, renders the traditional way of manual log inspection insurmountable. Consequently, to handle large volumes of logs efficiently and effectively, various prior research aims to automate the analysis of log files. Thus, in this paper, we begin with the hypothesis that log files are natural and local and these attributes can be applied for automating log analysis tasks. We guide our research with six research questions with regards to the naturalness and localness of the log files, and present a case study on anomaly detection and introduce a tool for anomaly detection, called ANALOG, to demonstrate how our new findings facilitate the automated analysis of logs.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00028","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463117","software systems;logging statements;log files;entropy;natural language processing;naturalness;localness;natural language processing (NLP);anomaly detection","Manuals;Tools;Maintenance engineering;Inspection;Software systems;Complexity theory;Task analysis","","5","","78","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Automatically Selecting Follow-up Questions for Deficient Bug Reports","M. M. Imran; A. Ciborowska; K. Damevski","Virginia Commonwealth University, Richmond, Virginia, U.S.A.; Virginia Commonwealth University, Richmond, Virginia, U.S.A.; Virginia Commonwealth University, Richmond, Virginia, U.S.A.",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","167","178","The availability of quality information in bug reports that are created daily by software users is key to rapidly fixing software faults. Improving incomplete or deficient bug reports, which are numerous in many popular and actively developed open source software projects, can make software maintenance more effective and improve software quality. In this paper, we propose a system that addresses the problem of bug report incompleteness by automatically posing follow-up questions, intended to elicit answers that add value and provide missing information to a bug report. Our system is based on selecting follow-up questions from a large corpus of already posted follow-up questions on GitHub. To estimate the best follow-up question for a specific deficient bug report we combine two metrics based on: 1) the compatibility of a follow-up question to a specific bug report; and 2) the utility the expected answer to the follow-up question would provide to the deficient bug report. Evaluation of our system, based on a manually annotated held-out data set, indicates improved performance over a set of simple and ablation baselines. A survey of software developers confirms the held-out set evaluation result that about half of the selected follow-up questions are considered valid. The survey also indicates that the valid follow-up questions are useful and can provide new information to a bug report most of the time, and are specific to a bug report some of the time.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00029","National Science Foundation; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463135","follow-up questions;bug reporting;bug triage","Measurement;Software maintenance;Computer bugs;Software quality;Data mining;Open source software;Software development management","","2","","51","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Self-Admitted Technical Debt in R Packages: An Exploratory Study","",,2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","179","189","Self-Admitted Technical Debt (SATD) is a particular case of Technical Debt (TD) where developers explicitly acknowledge their sub-optimal implementation decisions. Though previous studies have demonstrated that SATD is common in software projects and negatively impacts their maintenance, they have mostly approached software systems coded in traditional object-oriented programming (OOP), such as Java, C++ or .NET. This paper studies SATD in R packages, and reports results of a three-part study. The first part mined more than 500 R packages available on GitHub, and manually analysed more than 164k of comments to generate a dataset. The second part administered a crowd-sourcing to analyse the quality of the extracted comments, while the third part conducted a survey to address developers' perspectives regarding SATD comments. The main findings indicate that a large amount of outdated code is left commented, with SATD accounting for about 3% of comments. Code Debt was the most common type, but there were also traces of Algorithm Debt, and there is a considerable amount of comments dedicated to circumventing CRAN checks. Moreover, package authors seldom address the SATD they encounter and often add it as self-reminders.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00030","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463082","Self-Admitted Technical Debt;Mining Software Repositories;Empirical Software Engineering;R Programming","Java;Natural languages;Focusing;Documentation;Maintenance engineering;Inspection;Software systems","","5","","27","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Architecture Smells and Pareto Principle: A Preliminary Empirical Exploration","A. -M. Chaniotaki; T. Sharma","Athens University of Economics & Business, Athens, Greece; Siemens Technology, Charlotte, USA",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","190","194","Architecture smells represent violations of best practices recommended for software architecture that adversely impact various quality attributes of a software system. Though architecture quality is considered very important by the software engineering community, architecture refactoring, given involved high risk and effort, is often avoided by software development teams. In this paper, we empirically explore the properties of architecture smells in the context of the Pareto principle. We investigate the degree of adherence of architecture smell occurrences to the Pareto principle and explore the influence of other related factors i.e., programming language and size of the repositories. To this end, we analyzed 750 Java and 361 C# repositories containing more than 50 million lines of code to detect seven kinds of architecture smells. We found that approximately 45% of the Java repositories follow the Pareto principle. Moreover, C# repositories show significantly higher adherence (66%) to the principle than the repositories written in Java. Our results indicate that the size of the repositories shows a low negative correlation with the Pareto categories. The results imply that software development teams can figure out a few vital components suffering from architecture smells by carrying out the Pareto analysis. It will allow them to optimize their efforts towards making their software architecture quality better.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00031","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463110","Architecture smells;Pareto principle","Java;Computer languages;Correlation;Software architecture;Computer architecture;Software systems;C# languages","","8","","41","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Technical Debt in the Peer-Review Documentation of R Packages: a rOpenSci Case Study","Z. Codabux; M. Vidoni; F. H. Fard",University of Saskatchewan; RMIT University; University of British Columbia,2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","195","206","Context: Technical Debt (TD) is a metaphor used to describe code that is ""not quite right."" Although TD studies have gained momentum, TD has yet to be studied as thoroughly in non-Object-Oriented (OO) or scientific software such as R. R is a multi-paradigm programming language, whose popularity in data science and statistical applications has amplified in recent years. Due to R’s inherent ability to expand through user-contributed packages, several community-led organizations were created to organize and peer-review packages in a concerted effort to increase their quality. Nonetheless, it is well-known that most R users do not have a technical programming background, being from multiple disciplines. Objective: The goal of this study is to investigate TD in the documentation of the peer-review of R packages led by rOpenSci. Method: We collected over 5,000 comments from 157 packages that had been reviewed and approved to be published at rOpenSci. We manually analyzed a sample dataset of these comments posted by package authors, editors of rOpenSci, and reviewers during the review process to investigate the types of TD present in these reviews. Results: The findings of our study include (i) a taxonomy of TD derived from our analysis of the peer-reviews (ii) documentation debt as being the most prevalent type of debt (iii) different user roles are concerned with different types of TD. For instance, reviewers tend to report some types of TD more than other roles, and the types of TD they report are different from those reported by the authors of a package. Conclusion: TD analysis in scientific software or peer-review is almost non-existent. Our study is a pioneer but within the context of R packages. However, our findings can serve as a starting point for replication studies, given our public datasets, to perform similar analyses in other scientific software or to investigate the rationale behind our findings.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00032","Natural Sciences and Engineering Research Council of Canada; ","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463083","Technical Debt;R Programming;rOpensci;Technical Debt Taxonomy;Mining Software Repositories","Computer languages;Taxonomy;Documentation;Organizations;Programming;Data science;Software","","6","","66","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"How Java Programmers Test Exceptional Behavior","D. Marcilio; C. A. Furia","USI Università della Svizzera italiana, Lugano, Switzerland; USI Università della Svizzera italiana, Lugano, Switzerland",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","207","218","Exceptions often signal faulty or undesired behavior; hence, high-quality test suites should also target exceptional behavior. This paper is a large-scale study of exceptional tests-which exercise exceptional behavior-in 1 157 open-source Java projects hosted on GitHub. We analyzed JUnit exceptional tests to understand what kinds of exceptions are more frequently tested, what coding patterns are used, and how features of a project, such as its size and number of contributors, correlate to the characteristics of its exceptional tests. We found that exceptional tests are only 13% of all tests, but tend to be larger than other tests on average; unchecked exceptions are tested twice as frequently as checked ones; 42% of all exceptional tests use try/catch blocks and usually are larger than those using other idioms; and bigger projects with more contributors tend to have more exceptional tests written using different styles. The paper also zeroes in on several detailed examples involving some of the largest analyzed projects, which refine the empirical results with qualitative evidence. The study's findings, and the capabilities of the tool we developed to analyze exceptional tests, suggest several implications for the practice of software development and for follow-up empirical studies.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00033","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463092","","Java;Tools;Encoding;Data mining;Open source software;Software development management","","7","","127","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"A Replication Study on the Usability of Code Vocabulary in Predicting Flaky Tests","G. Haben; S. Habchi; M. Papadakis; M. Cordy; Y. Le Traon",University of Luxembourg; University of Luxembourg; University of Luxembourg; University of Luxembourg; University of Luxembourg,2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","219","229","Industrial reports indicate that flaky tests are one of the primary concerns of software testing mainly due to the false signals they provide. To deal with this issue, researchers have developed tools and techniques aiming at (automatically) identifying flaky tests with encouraging results. However, to reach industrial adoption and practice, these techniques need to be replicated and evaluated extensively on multiple datasets, occasions and settings. In view of this, we perform a replication study of a recently proposed method that predicts flaky tests based on their vocabulary. We thus replicate the original study on three different dimensions. First, we replicate the approach on the same subjects as in the original study but using a different evaluation methodology, i.e., we adopt a time-sensitive selection of training and test sets to better reflect the envisioned use case. Second, we consolidate the findings of the initial study by building a new dataset of 837 flaky tests from 9 projects in a different programming language, i.e., Python while the original study was in Java, which comforts the generalisability of the results. Third, we propose an extension to the original approach by experimenting with different features extracted from the Code Under Test. We find that a more robust validation consistently decreases performance on the reported results of the original study, but, fortunately, the model remains capable to decently predict flaky tests. We find re-assuring results that the vocabulary-based models can also be used to predict test flakiness in Python. Finally, we find that the information lying in the Code Under Test has a limited impact on the performance of the vocabulary-based models.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00034","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463145","Software testing;regression testing;flakiness","Training;Software testing;Vocabulary;Java;Predictive models;Tools;Feature extraction","","27","","39","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Leveraging Models to Reduce Test Cases in Software Repositories","G. Gharachorlu; N. Sumner","Simon Fraser University, Canada; Simon Fraser University, Canada",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","230","241","Given a failing test case, test case reduction yields a smaller test case that reproduces the failure. This process can be time consuming due to repeated trial and error with smaller test cases. Current techniques speed up reduction by only exploring syntactically valid candidates, but they still spend significant effort on semantically invalid candidates. In this paper, we propose a model-guided approach to speed up test case reduction. The approach trains a model of semantic properties driven by syntactic test case properties. By using this model, we can skip testing even syntactically valid test case candidates that are unlikely to succeed. We evaluate this model-guided reduction on a suite of 14 large fuzzer-generated C test cases from the bug repositories of two well-known C compilers, GCC and Clang. Our results show that with an average precision of 77%, we can decrease the number of removal trials by 14% to 61%. We observe a 30% geomean improvement in reduction time over the state of the art technique while preserving similar reduction power.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00035","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463100","test case reduction;semantic validity;machine learning;compilation errors","Computer bugs;Semantics;Syntactics;Predictive models;Feature extraction;Software;Data mining","","4","","29","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Which contributions count? Analysis of attribution in open source","J. -G. Young; A. Casari; K. McLaughlin; M. Z. Trujillo; L. Hébert-Dufresne; J. P. Bagrow","University of Vermont, Burlington, VT, USA; Open Source Programs Office, Google, Kirkland, WA, USA; Open Source Programs Office, Google, Sydney, New South Wales, Australia; University of Vermont, Burlington, VT, USA; University of Vermont, Burlington, VT, USA; University of Vermont, Burlington, VT, USA",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","242","253","Open source software projects usually acknowledge contributions with text files, websites, and other idiosyncratic methods. These data sources are hard to mine, which is why contributorship is most frequently measured through changes to repositories, such as commits, pushes, or patches. Recently, some open source projects have taken to recording contributor actions with standardized systems; this opens up a unique opportunity to understand how community-generated notions of contributorship map onto codebases as the measure of contribution. Here, we characterize contributor acknowledgment models in open source by analyzing thousands of projects that use a model called All Contributors to acknowledge diverse contributions like outreach, finance, infrastructure, and community management. We analyze the life cycle of projects through this model’s lens and contrast its representation of contributorship with the picture given by other methods of acknowledgment, including GitHub’s top committers indicator and contributions derived from actions taken on the platform. We find that community-generated systems of contribution acknowledgment make work like idea generation or bug finding more visible, which generates a more extensive picture of collaboration. Further, we find that models requiring explicit attribution lead to more clearly defined boundaries around what is and is not a contribution.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00036","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463079","open source software;contributions;teams;github","Analytical models;Conferences;Taxonomy;Refining;Computer bugs;Finance;Data mining","","16","","53","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"On the Use of Dependabot Security Pull Requests","M. Alfadel; D. E. Costa; E. Shihab; M. Mkhallalati","Data-driven Analysis of Software (DAS) Lab, Concordia University, Montreal, Canada; Data-driven Analysis of Software (DAS) Lab, Concordia University, Montreal, Canada; Data-driven Analysis of Software (DAS) Lab, Concordia University, Montreal, Canada; Data-driven Analysis of Software (DAS) Lab, Concordia University, Montreal, Canada",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","254","265","Vulnerable dependencies are a major problem in modern software development. As software projects depend on multiple external dependencies, developers struggle to constantly track and check for corresponding security vulnerabilities that affect their project dependencies. To help mitigate this issue, Dependabot has been created, a bot that issues pull-requests to automatically update vulnerable dependencies. However, little is known about the degree to which developers adopt Dependabot to help them update vulnerable dependencies.In this paper, we investigate 2,904 JavaScript open-source GitHub projects that subscribed to Dependabot. Our results show that the vast majority (65.42%) of the created security-related pull-requests are accepted, often merged within a day. Through manual analysis, we identify 7 main reasons for Dependabot security pull-requests not being merged, mostly related to concurrent modifications of the affected dependencies rather than Dependabot failures. Interestingly, only 3.2% of the manually examined pull-requests suffered from build breakages. Finally, we model the time it takes to merge a Dependabot security pull-request using characteristics from projects, the fixed vulnerabilities and issued pull requests. Our model reveals 5 significant features to explain merge times, e.g., projects with relevant experience with Dependabot security pull-requests are most likely associated with rapid merges. Surprisingly, the severity of the dependency vulnerability and the potential risk of breaking changes are not strongly associated with the merge time. To the best of our knowledge, this study is the first to evaluate how developers receive Dependabot’s security contributions. Our findings indicate that Dependabot provides an effective platform for increasing awareness of dependency vulnerabilities and helps developers mitigate vulnerability threats in JavaScript projects.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00037","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463148","Dependabot;pull request;dependency;security vulnerability","Manuals;Security;Data mining;Open source software;Software development management","","24","","74","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"S3M: Siamese Stack (Trace) Similarity Measure","A. Khvorov; R. Vasiliev; G. Chernishev; I. M. Rodrigues; D. Koznov; N. Povarov","JetBrains, ITMO University, Saint-Petersburg, Russia; JetBrains, Saint-Petersburg, Russia; Saint-Petersburg State University, Saint-Petersburg, Russia; Polytechnique Montreal, Montreal, Canada; Saint-Petersburg State University, Saint-Petersburg, Russia; JetBrains, Saint-Petersburg, Russia",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","266","270","Automatic crash reporting systems have become a de-facto standard in software development. These systems monitor target software, and if a crash occurs they send details to a backend application. Later on, these reports are aggregated and used in the development process to 1) understand whether it is a new or an existing issue, 2) assign these bugs to appropriate developers, and 3) gain a general overview of the application’s bug landscape. The efficiency of report aggregation and subsequent operations heavily depends on the quality of the report similarity metric. However, a distinctive feature of this kind of report is that no textual input from the user (i.e., bug description) is available: it contains only stack trace information.In this paper, we present S3M (""extreme"") — the first approach to computing stack trace similarity based on deep learning. It is based on a siamese architecture that uses a biLSTM encoder and a fully-connected classifier to compute similarity. Our experiments demonstrate the superiority of our approach over the state-of-the-art on both open-sourced data and a private JetBrains dataset. Additionally, we review the impact of stack trace trimming on the quality of the results.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00038","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463141","Crash Report;Stack Trace;Deduplication;Automatic Crash Reporting;Deep Learning","Deep learning;Computer bugs;Computer architecture;Software;Software measurement;Data mining;Standards","","8","","28","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Challenges in Developing Desktop Web Apps: a Study of Stack Overflow and GitHub","G. L. Scoccia; P. Migliarini; M. Autili","DISIM, University of L’Aquila, L’Aquila, Italy; DISIM, University of L’Aquila, L’Aquila, Italy; DISIM, University of L’Aquila, L’Aquila, Italy",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","271","282","Software companies have an interest in reaching the maximum amount of potential customers while, at the same time, providing a frictionless experience. Desktop web app frameworks are promising in this respect, allowing developers and companies to reuse existing code and knowledge of web applications to create cross-platform apps integrated with native APIs. Despite their growing popularity, existing challenges in employing these technologies have not been documented, and it is hard for individuals and companies to weigh benefits and pros against drawbacks and cons.In this paper, we address this issue by investigating the challenges that developers frequently experience when adopting desktop web app frameworks. To achieve this goal, we mine and apply topic modeling techniques to a dataset of 10,822 Stack Overflow posts related to the development of desktop web applications. Analyzing the resulting topics, we found that: i) developers often experience issues regarding the build and deployment processes for multiple platforms; ii) reusing existing libraries and development tools in the context of desktop applications is often cumbersome; iii) it is hard to solve issues that arise when interacting with native APIs. Furthermore, we confirm our finding by providing evidence that the identified issues are also present in the issue reports of 453 open-source applications publicly hosted on GitHub.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00039","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463138","Web technologies;Desktop apps;Stack Over-flow;GitHub;Topic modeling","Knowledge engineering;Companies;Tools;Libraries;Data mining;Open source software;Software development management","","7","","45","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Studying the Change Histories of Stack Overflow and GitHub Snippets","S. S. Manes; O. Baysal","School of Computer Science, Carleton University, Ottawa, Canada; School of Computer Science, Carleton University, Ottawa, Canada",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","283","294","Stack Overflow is a popular Q&A forum for soft-ware developers, providing a large number of copyable code snippets. While GitHub is a collaborative development platform, developers often reuse Stack Overflow code in their GitHub projects. These snippets get revised or edited on each platform. In this work, we study Stack Overflow posts and the code snippets that are reused from these posts in GitHub projects. We investigate and compare the change history of SO snippets with the change history of GitHub snippets. We have applied a stratified random sampling when mining 440,000 GitHub projects to create a dataset representing the change history of the reused snippets; this dataset contains 22,900 GitHub projects, 33,765 Stack Overflow references mapped to 4,634 Stack Overflow posts, and a total of 73,322 commits.We analyze the evolution patterns of snippets on each platform, compare key trends and explore the co-change of these snippets. Our results demonstrate that 76% of snippets evolve on Stack Overflow, while only 22% of the reused code snippets evolve in GitHub. Stack Overflow snippets undergo fewer and smaller changes compared to their evolving counterparts on GitHub. The evolution of snippets on both platforms is driven by the original author of the content. Finally, we found that a small percentage of snippets is co-changing across two platforms, while snippets in GitHub and Stack Overflow evolve independently of one another.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00040","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463143","Code snippets;change history;evolution;Stack Overflow;GitHub;time series;co-change;code reuse","Buildings;Collaboration;Market research;Software;History;Data mining;Software development management","","8","","55","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"TNM: A Tool for Mining of Socio-Technical Data from Git Repositories","N. Sviridov; M. Evtikhiev; V. Kovalenko","Department of IT and Programming, ITMO University, St. Petersburg, Russia; Intelligent Collaboration Tools Lab, JetBrains Research, St. Petersburg, Russia; Intelligent Collaboration Tools Lab, JetBrains Research, Amsterdam, The Netherlands",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","295","299","Networks of collaboration between engineers are reflected in traces of developers' activity in version control systems (VCSs). Extracting data from Git repositories is an essential task for researchers and practitioners working on socio-technical analysis, but it requires substantial engineering work. With increasing interest in analysing socio-technical data and applying it in practice, there are no flexible and easily reusable tools to retrieve socio-technical information from VCSs. With no common reusable toolkit existing for this task, the burden of mining diverts the focus of researchers from their core research questions.In this paper, we present TNM-an open-source tool for mining socio-technical data from Git repositories. TNM is fast, flexible, and easily extensible.TNM is available on GitHub: https://github.com/JetBrains-Research/tnm.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00041","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463084","","Collaboration;Tools;Control systems;Data mining;Task analysis;Open source software","","5","","40","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Mining the ROS ecosystem for Green Architectural Tactics in Robotics and an Empirical Evaluation","I. Malavolta; K. Chinnappan; S. Swanborn; G. A. Lewis; P. Lago","Vrije Universiteit Amsterdam, The Netherlands; Vrije Universiteit Amsterdam, The Netherlands; Vrije Universiteit Amsterdam, The Netherlands; Software Engineering Institute, Carnegie Mellon University, USA; Vrije Universiteit Amsterdam, The Netherlands",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","300","311","In today's world, reducing energy consumption should be the goal for any organization and any system, including robotics software systems. However, state of the practice in robotics software development focuses primarily on achieving functionality and performance, with minimal recognition of energy-efficiency as a driving software quality. The goal of this paper is to identify, synthesize, and empirically evaluate architectural tactics for energy-efficiency applied by practitioners in real robotics projects. Four tactics were identified by mining software repository techniques applied to the ROS ecosystem. The tactics were evaluated via experimentation on a real, commodity robotics system. Results show that the application of green architectural tactics tends to largely improve the energy-efficiency of the robot (7.9% energy savings when all tactics are applied) and that the movement strategy and the physical environment where the robot operates strongly influence how energy is consumed by the robot.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00042","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463098","Robotics software;Software Architecture;Energy efficient software","Green products;Ecosystems;Mission critical systems;Software quality;Organizations;Software systems;Energy efficiency","","10","","75","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Mining API Interactions to Analyze Software Revisions for the Evolution of Energy Consumption","A. Schuler; G. Kotsis","Department of Telecooperation, Johannes Kepler University, Linz, Austria; Department of Telecooperation, Johannes Kepler University, Linz, Austria",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","312","316","With the widespread use and adoption of mobile platforms like Android a new software quality concern has emerged - energy consumption. However, developing energy-efficient software and applications requires knowledge and like-wise proper tooling to support mobile developers. To this aim, we present an approach to examine the energy evolution of software revisions based on their API interactions. The approach stems from the assumption that the utilization of an API has direct implications on the energy being consumed during runtime. Based on an empirical evaluation, we show initial results that API interactions serve as a flexible, lightweight, and effective way to compare software revisions regarding their energy evolution. Given our initial results we envision that in future using our approach mobile developers will be able to gain insights on the energy implications of changes in source code in the course of the software development life-cycle.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00043","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463126","software energy profiling;energy consumption;dynamic program analysis;API mining","Measurement;Energy consumption;Runtime;Focusing;Software quality;Software;Energy efficiency","","","","27","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
"Googling for Software Development: What Developers Search For and What They Find","A. Hora","Department of Computer Science, Universidade Federal de Minas Gerais (UFMG), Belo Horizonte, Brazil",2021 IEEE/ACM 18th International Conference on Mining Software Repositories (MSR),"28 Jun 2021","2021","","","317","328","Developers often search for software resources on the web. In practice, instead of going directly to websites (e.g., Stack Overflow), they rely on search engines (e.g., Google). Despite this being a common activity, we are not yet aware of what developers search from the perspective of popular software development websites and what search results are returned. With this knowledge, we can understand real-world queries, developers’ needs, and the query impact on the search results. In this paper, we provide an empirical study to understand what developers search on the web and what they find. We assess 1.3M queries to popular programming websites and we perform thousands of queries on Google to explore search results. We find that (i) developers’ queries typically start with keywords (e.g., Python, Android, etc.), are short (3 words), tend to omit functional words, and are similar among each other; (ii) minor changes to queries do not largely affect the Google search results, however, some cosmetic changes may have a non-negligible impact; and (iii) search results are dominated by Stack Overflow, but YouTube is also a relevant source nowadays. We conclude by presenting detailed implications for researchers and developers.","2574-3864","978-1-7281-8710-5","10.1109/MSR52588.2021.00044","","https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=9463121","Software Development;Web Search;Google Search;Empirical Study","Search engines;Programming;Software;Internet;Data mining;Python","","21","","68","IEEE","28 Jun 2021","","","IEEE","IEEE Conferences"
