Document Title,Authors,Author Affiliations,Publication Title,Date Added To Xplore,Publication Year,Volume,Issue,Start Page,End Page,Abstract,ISSN,ISBNs,DOI,Funding Information,PDF Link,Author Keywords,IEEE Terms,Mesh_Terms,Article Citation Count,Patent Citation Count,Reference Count,License,Online Date,Issue Date,Meeting Date,Publisher,Document Identifier
The role of library versions in Developer-ChatGPT conversations,R. Raj; D. E. Costa,"Department of Computer Science and Software Engineering, Concordia University, Montreal, Canada; Department of Computer Science and Software Engineering, Concordia University, Montreal, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,172,176,"The latest breakthroughs in large language models (LLM) have empowered software development tools, such as ChatGPT, to aid developers in complex tasks. Developers use ChatGPT to write code, review code changes, and even debug their programs. In these interactions, ChatGPT often recommends code snippets that depend on external libraries. However, code from libraries changes over time, invalidating a once-correct code snippet and making it difficult to reuse recommended code.In this study, we analyze DevGPT, a dataset of more than 4,000 Developer-ChatGPT interactions, to understand the role of library versions in code-related conversations. We quantify how often library version constraints are mentioned in code-related conversations and when ChatGPT recommends the installation of specific libraries. Our findings show that, albeit to constantly recommend and analyze code with external dependencies, library version constraints only appear in 9% of the conversations. In the majority of conversations, the version constraints are prompted by users (as opposed to being specified by ChatGPT) as a method for receiving better quality responses. Moreover, we study how library version constraints are used in the conversation through qualitative methods, identifying several potential problems that warrant further research.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645075,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555730,,Vocabulary;Codes;Reviews;Oral communication;Chatbots;Libraries;Software,,,,23.0,,18 Jun 2024,,,IEEE,IEEE Conferences
"AI Writes, We Analyze: The ChatGPT Python Code Saga",M. F. Rabbi; A. Champa; M. Zibran; M. R. Islam,"Idaho State University, USA; Idaho State University, USA; Idaho State University, USA; Lamar University, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,177,181,"In this study, we quantitatively analyze 1,756 AI-written Python code snippets in the DevGPT dataset and evaluate them for quality and security issues. We systematically distinguish the code snippets as either generated by ChatGPT from scratch (ChatGPT-generated) or modified user-provided code (ChatGPT-modified). The results reveal that ChatGPT-modified code more frequently displays quality issues compared to ChatGPT-generated code. The findings provide insights into the inherent limitations of AI-written code and emphasize the need for scrutiny before integrating such pieces of code into software systems.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645076,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555820,Code quality;Code security;ChatGPT;Python;CWE;Analysis,Measurement;Codes;Source coding;Oral communication;Chatbots;Software systems;Security,,9.0,,44.0,,18 Jun 2024,,,IEEE,IEEE Conferences
ChatGPT in Action: Analyzing Its Use in Software Development,A. I. Champa; M. F. Rabbi; C. Nachuma; M. F. Zibran,"Department of Computer Science, Idaho State University, Pocatello, ID, USA; Department of Computer Science, Idaho State University, Pocatello, ID, USA; Department of Computer Science, Idaho State University, Pocatello, ID, USA; Department of Computer Science, Idaho State University, Pocatello, ID, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,182,186,"The emergence of AI tools such as ChatGPT is being used to assist with software development, but little is known of how developers utilize these tools as well as the capabilities of these tools in software engineering tasks. Using the DevGPT dataset, we conduct quantitative analyses of the tasks developers seek assistance from ChatGPT and how effectively ChatGPT addresses them. We also examine the impact of initial prompt quality on conversation length. The findings reveal where ChatGPT is most and least suited to assist in the identified 12 software development tasks. The insights from this research would guide the software developers, researchers, and AI tool providers in optimizing these tools for more effective programming aid.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645077,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555598,ChatGPT conversation;software development tasks;task efficiency;prompt quality,Codes;Statistical analysis;Oral communication;Chatbots;Software;Task analysis;Artificial intelligence,,6.0,,49.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Chatting with AI: Deciphering Developer Conversations with ChatGPT,S. Mohamed; A. Parvin; E. Parra,"Belmont University, Nashville, TN, USA; Belmont University, Nashville, TN, USA; Belmont University, Nashville, TN, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,187,191,"Large Language Models (LLMs) have been widely adopted and are becoming ubiquitous and integral to software development. However, we have little knowledge as to how these tools are being used by software developers beyond anecdotal evidence and word-of-mouth reports. In this work, we present a study toward understanding how developers engage with and utilize LLMs by reporting the results of an empirical study identifying patterns in the conversation that developers have with LLMs. We identified a total of 19 topics describing the purpose of the developers in their conversations with LLMs. Our findings reveal that developers use LLMs to facilitate various aspects of their software development processes (e.g., information-seeking about programming languages and frameworks and soliciting high-level design recommendations) to a similar extent to which they use them for non-development purposes such as writing assistance, general purpose queries, and conducting Turing tests to assess the intrinsic capabilities of the models. This work not only sheds light on the diverse applications of LLMs in software development but also underscores their emerging role as critical tools in enhancing developer productivity and creativity as we move closer to widespread AI-assisted software development.CCS CONCEPTS• General and reference → Empirical studies; • Information systems → Data mining; • Computing methodologies → Artificial intelligence; Distributed artificial intelligence; • Software and its engineering;",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645078,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555805,Large Language Models;LLM;chatGPT;Software Development;Empirical Study;Developer conversations,Codes;Oral communication;Writing;Chatbots;Software;Encoding;Data mining,,2.0,,23.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Does Generative AI Generate Smells Related to Container Orchestration?: An Exploratory Study with Kubernetes Manifests,Y. Zhang; R. Meredith; W. Reeves; J. Coriolano; M. A. Babar; A. Rahman,"Auburn University, Auburn, Alabama, USA; Auburn University, Auburn, Alabama, USA; Auburn University, Auburn, Alabama, USA; Federal University of Pernambuco, Recife, Brazil; University of Adelaide, Adelaide, Australia; Auburn University, Auburn, Alabama, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,192,196,"Generative artificial intelligence (AI) technologies, such as Chat-GPT have shown promise in solving software engineering problems. However, these technologies have also shown to be susceptible to generating software artifacts that contain quality issues. A systematic characterization of quality issues, such as smells in ChatGPT-generated artifacts can help in providing recommendations for practitioners who use generative AI for container orchestration.We conduct an empirical study with 98 Kubernetes manifests to quantify smells in manifests generated by ChatGPT. Our empirical study shows: (i) 35.8% of the 98 Kubernetes manifests generated include at least one instance of smell; (ii) two types of objects Kubernetes namely, Deployment and Service are impacted by identified smells; and (iii) the most frequently occurring smell is unset CPU and memory requirements. Based on our findings, we recommend practitioners to apply quality assurance activities for ChatGPT-generated Kubernetes manifests prior to using these manifests for container orchestration.CCS CONCEPTS• Software and its engineering → Software verification and validation; Software defect analysis.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645079,National Science Foundation; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555616,container orchestration;empirical study;kubernetes;quality;smell,Systematics;Generative AI;Memory management;Static analysis;Containers;Chatbots;Software,,2.0,,24.0,,18 Jun 2024,,,IEEE,IEEE Conferences
On the Taxonomy of Developers’ Discussion Topics with ChatGPT,E. Sagdic; A. Bayram; M. R. Islam,"Lamar University, Beaumont, Texas, USA; Lamar University, Beaumont, Texas, USA; Lamar University, Beaumont, Texas, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,197,201,"Large language models (LLMs) like ChatGPT can generate text for various prompts. With exceptional reasoning capabilities, ChatGPT (particularly the GPT-4 model) has achieved widespread adoption across many tasks - from creative writing to domain-specific inquiries, code generation, and more. This research analyzed the DevGPT dataset to determine common topics posed by developers interacting with ChatGPT. The DevGPT dataset comprises ChatGPT interactions from GitHub issues, pull requests and discussions. By employing a mixed-methods approach combining unsupervised semantic modeling and expert qualitative analysis we categorize the topics developers discuss when interacting with ChatGPT.Our approach reveals 17 topics within seven categories, with over 25% of prompts focused on advanced programming guidance. Additional areas of significant query volume include DevOps workflows, SQL, databases, and specialized domains, such as localization, streaming media, and image processing. This research effectively illuminates core topics and dependencies that motivate developers to leverage ChatGPT. The taxonomy classification further clarifies critical areas to better customize AI tools for aligning with workflows and needs within software engineering contexts.CCS CONCEPTS• Software and its engineering → Programming teams.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645080,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555669,DevGPT;ChatGPT;Software Engineering;Topic Taxonomy,Analytical models;DevOps;Taxonomy;Semantics;Programming;Chatbots;Software,,,,32.0,,18 Jun 2024,,,IEEE,IEEE Conferences
How to Refactor this Code? An Exploratory Study on Developer-ChatGPT Refactoring Conversations,E. A. AlOmar; A. Venkatakrishnan; M. W. Mkaouer; C. D. Newman; A. Ouni,"Stevens Institute of Technology, Hoboken, New Jersey, USA; Rochester Institute of Technology, Rochester, New York, USA; University of Michigan-Flint, Flint, Michigan, USA; Rochester Institute of Technology, Rochester, New York, USA; ETS Montreal, University of Quebec, Montreal, Quebec, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,202,206,"Large Language Models (LLMs), like ChatGPT, have gained widespread popularity and usage in various software engineering tasks, including refactoring, testing, code review, and program comprehension. Despite recent studies delving into refactoring documentation in commit messages, issues, and code review, little is known about how developers articulate their refactoring needs when interacting with ChatGPT. In this paper, our goal is to explore conversations between developers and ChatGPT related to refactoring to better understand how developers identify areas for improvement in code and how ChatGPT addresses developers’ needs. Our approach relies on text mining refactoring-related conversations from 17,913 ChatGPT prompts and responses, and investigating developers’ explicit refactoring intention. Our results reveal that (1) developer-ChatGPT conversations commonly involve generic and specific terms/phrases; (2) developers often make generic refactoring requests, while ChatGPT typically includes the refactoring intention; and (3) various learning settings when prompting ChatGPT in the context of refactoring. We envision that our findings contribute to a broader understanding of the collaboration between developers and AI models.CCS CONCEPTS• Software Engineering → Software Quality; Refactoring.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645081,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555806,Refactoring documentation;ChatGPT;mining software repositories,Text mining;Codes;Reviews;Oral communication;Software quality;Documentation;Chatbots,,4.0,,45.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Analyzing Developer-ChatGPT Conversations for Software Refactoring: An Exploratory Study,S. Deo; D. Hinge; O. S. Chavan; Y. Olivia Wang; M. W. Mkaouer,"Rochester Institute of Technology, Rochester, New York, USA; Rochester Institute of Technology, Rochester, New York, USA; Rochester Institute of Technology, Rochester, New York, USA; Rochester Institute of Technology, Rochester, New York, USA; University of Michigan-Flint, Flint, Michigan, USA",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,207,211,"In recent years, Large Language Models (LLMs) have witnessed a remarkable ascent, with OpenAI’s ChatGPT, introduced in 2022, garnering substantial attention. ChatGPT’s rapid adoption in the software development community has opened up new avenues for exploring its qualitative and quantitative impact on Developer-ChatGPT conversations. In this paper, we delve into a rich dataset from GitHub and Hacker News to perform a thorough analysis. Our objectives include characterizing the nature of these interactions and evaluating the use of ChatGPT in refactoring. To achieve these goals, we employ a combination of exploratory data analysis and data annotation, utilizing relevant keyword filters to extract pertinent information. Our examination encompasses the identification and analysis of code refactorings facilitated by ChatGPT. Through a meticulous exploration of these conversations, our goal is to illuminate the potential of ChatGPT to enhance software development practices. This research promises to provide valuable insights into the evolving role of ChatGPT in the world of software development.CCS CONCEPTS• Software Engineering → Software Quality; Refactoring.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645082,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555866,Refactoring documentation;ChatGPT;mining software repositories,Codes;Filters;Focusing;Oral communication;Software quality;Chatbots;Data mining,,,,15.0,,18 Jun 2024,,,IEEE,IEEE Conferences
How Do So ware Developers Use ChatGPT? An Exploratory Study on GitHub Pull Requests,M. Chouchen; N. Bessghaier; M. Begoug; A. Ouni; E. A. AlOmar; M. Wiem Mkaouer,"ETS Montreal, University of Quebec; ETS Montreal, University of Quebec; ETS Montreal, University of Quebec; ETS Montreal, University of Quebec; Stevens Institute of Technology; University of Michigan-Flint",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,212,216,"Nowadays, Large Language Models (LLMs) play a pivotal role in software engineering. Developers can use LLMs to address software development-related tasks such as documentation, code refactoring, debugging, and testing. ChatGPT, released by OpenAI, has become the most prominent LLM. In particular, ChatGPT is a cutting-edge tool for providing recommendations and solutions for developers in their pull requests (PRs). However, little is known about the characteristics of PRs that incorporate ChatGPT compared to those without it and what developers usually use it for. To this end, we quantitatively analyzed 243 PRs that listed at least one ChatGPT prompt against a representative sample of 384 PRs without any ChatGPT prompts. Our findings show that developers use ChatGPT in larger, time-consuming pull requests that are five times slower to be closed than PRs that do not use ChatGPT. Furthermore, we perform a qualitative analysis to build a taxonomy of the topics developers primarily address in their prompts. Our analysis results in a taxonomy comprising 8 topics and 32 sub-topics. Our findings highlight that ChatGPT is often used in review-intensive pull requests. Moreover, our taxonomy enriches our understanding of the developer’s current applications of ChatGPT.CCS CONCEPTS• Software and its engineering → Collaboration in software development.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645084,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555786,Large Language Models;ChatGPT;Manual analysis;Mining Software Repositories;Pull Requests,Taxonomy;Documentation;Debugging;Chatbots;Software;Data mining;Task analysis,,1.0,,43.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Investigating the Utility of ChatGPT in the Issue Tracking System: An Exploratory Study,J. K. Das; S. Mondal; C. K. Roy,"University of Saskatchewan, Canada; University of Saskatchewan, Canada; University of Saskatchewan, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,217,221,"Issue tracking systems serve as the primary tool for incorporating external users and customizing a software project to meet the users’ requirements. However, the limited number of contributors and the challenge of identifying the best approach for each issue often impede effective resolution. Recently, an increasing number of developers are turning to AI tools like ChatGPT to enhance problem-solving efficiency. While previous studies have demonstrated the potential of ChatGPT in areas such as automatic program repair, debugging, and code generation, there is a lack of study on how developers explicitly utilize ChatGPT to resolve issues in their tracking system. Hence, this study aims to examine the interaction between ChatGPT and developers to analyze their prevalent activities and provide a resolution. In addition, we assess the code reliability by confirming if the code produced by ChatGPT was integrated into the project’s codebase using the clone detection tool NiCad. Our investigation reveals that developers mainly use ChatGPT for brainstorming solutions but often opt to write their code instead of using ChatGPT-generated code, possibly due to concerns over the generation of ""hallucinated"" code, as highlighted in the literature.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645083,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555858,ChatGPT;Issue Tracking;NiCad;Code Clone,Codes;Cloning;Debugging;Maintenance engineering;Chatbots;Turning;Software,,1.0,,25.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Enhancing User Interaction in ChatGPT: Characterizing and Consolidating Multiple Prompts for Issue Resolution,S. Mondal; S. D. Bappon; C. K. Roy,"University of Saskatchewan, Canada; University of Saskatchewan, Canada; University of Saskatchewan, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,222,226,"Prompt design plays a crucial role in shaping the efficacy of ChatGPT, influencing the model’s ability to extract contextually accurate responses. Thus, optimal prompt construction is essential for maximizing the utility and performance of ChatGPT. However, suboptimal prompt design may necessitate iterative refinement, as imprecise or ambiguous instructions can lead to undesired responses from ChatGPT. Existing studies explore several prompt patterns and strategies to improve the relevance of responses generated by ChatGPT. However, the exploration of constraints that necessitate the submission of multiple prompts is still an unmet attempt. In this study, our contributions are twofold. First, we attempt to uncover gaps in prompt design that demand multiple iterations. In particular, we manually analyze 686 prompts that were submitted to resolve issues related to Java and Python programming languages and identify eleven prompt design gaps (e.g., missing specifications). Such gap exploration can enhance the efficacy of single prompts in ChatGPT. Second, we attempt to reproduce the ChatGPT response by consolidating multiple prompts into a single one. We can completely consolidate prompts with four gaps (e.g., missing context) and partially consolidate prompts with three gaps (e.g., additional functionality). Such an effort provides concrete evidence to users to design more optimal prompts mitigating these gaps. Our study findings and evidence can – (a) save users time, (b) reduce costs, and (c) increase user satisfaction.CCS CONCEPTS• Large Language Model → Prompt design; Prompt characterization.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3645085,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555707,Prompt design;ChatGPT;prompt consolidation;qualitative analysis,Java;Costs;Accuracy;Chatbots;Software;Iterative methods;Data mining,,,,18.0,,18 Jun 2024,,,IEEE,IEEE Conferences
DevGPT: Studying Developer-ChatGPT Conversations,T. Xiao; C. Treude; H. Hata; K. Matsumoto,"Nara Institute of Science and Technology, Japan; University of Melbourne, Australia; Shinshu University, Japan; Nara Institute of Science and Technology, Japan",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,227,230,"This paper introduces DevGPT, a dataset curated to explore how software developers interact with ChatGPT, a prominent large language model (LLM). The dataset encompasses 29,778 prompts and responses from ChatGPT, including 19,106 code snippets, and is linked to corresponding software development artifacts such as source code, commits, issues, pull requests, discussions, and Hacker News threads. This comprehensive dataset is derived from shared ChatGPT conversations collected from GitHub and Hacker News, providing a rich resource for understanding the dynamics of developer interactions with ChatGPT, the nature of their inquiries, and the impact of these interactions on their work. DevGPT enables the study of developer queries, the effectiveness of ChatGPT in code generation and problem solving, and the broader implications of AI-assisted programming. By providing this dataset, the paper paves the way for novel research avenues in software engineering, particularly in understanding and improving the use of LLMs like ChatGPT by developers.CCS CONCEPTS• Information systems → Data mining.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3648400,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555646,ChatGPT;LLM;Generative AI;dataset,Codes;Computer hacking;Source coding;Oral communication;Programming;Chatbots;Software,,24.0,,41.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Not all Dockerfile Smells are the Same: An Empirical Evaluation of Hadolint Writing Practices by Experts,G. Rosa; S. Scalabrino; G. Robles; R. Oliveto,"STAKE Lab, University of Molise, Pesche, Italy; STAKE Lab, University of Molise, Pesche, Italy; Universidad Rey Juan Carlos, Madrid, Spain; STAKE Lab, University of Molise, Pesche, Italy",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,231,241,"Dockerfiles can be affected by bad design choices, known as Dock-erfile smells. Hadolint is currently the reference tool able to detect them, and it is widely used both by researchers and practitioners. The literature shows that these smells are commonly diffused in Dockerfiles, but it is still not clear how developers perceive them as bad practices. This paper aims to investigate the relevance of the Dockerfile smells captured by hadolint from the perspective of expert Dockerfile developers. We first perform a mining study in which we extract the change history of Dockerfiles maintained by experts to understand what smells have been more frequently introduced in their history. Next, we ran a survey in which we asked expert Dockerfile developers to evaluate Dockerfiles affected by different smells. We obtained 94 responses for 17 smells, representative of 24 Dockerfile smells. We found that experts prioritize a small part of the evaluated smells over others. Besides, they report additional bad practices not mapped as smells in any existing catalog. Thus, we propose a ranked catalog containing 26 additional Docker-file smells, which can be used as a guide for novices to understand which aspects to focus on to write good-quality Dockerfiles.CCS CONCEPTS• Software and its engineering → Software notations and tools.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644905,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555789,Empirical Software Engineering;Docker;Code Smells,Surveys;Writing;Software;History;Data mining,,2.0,,39.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Supporting High-Level to Low-Level Requirements Coverage Reviewing with Large Language Models,A. -R. Preda; C. Mayr-Dorn; A. Mashkoor; A. Egyed,"Institute for Software Systems Engineering, Johannes Kepler University, Linz, Austria; Institute for Software Systems Engineering, Johannes Kepler University, Linz, Austria; Institute for Software Systems Engineering, Johannes Kepler University, Linz, Austria; Institute for Software Systems Engineering, Johannes Kepler University, Linz, Austria",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,242,253,"Refining high-level requirements into low-level ones is a common task, especially in safety-critical systems engineering. The objective is to describe every important aspect of the high-level requirement in a low-level requirement, ensuring a complete and correct implementation of the system’s features. To this end, standards and regulations for safety-critical systems require reviewing the coverage of high-level requirements by all its low-level requirements to ensure no missing aspects.The challenge of supporting automatic reviews for requirements coverage originates from the distinct levels of abstraction between high-level and low-level requirements, their reliance on natural language, and the often different vocabulary used. The rise of Large Language Models (LLMs), trained on extensive text corpora and capable of contextualizing both high-level and low-level requirements, opens new avenues for addressing this challenge.This paper presents an initial study to explore the performance of LLMs in assessing requirements coverage. We employed GPT-3.5 and GPT-4 to analyze requirements from five publicly accessible data sets, determining their ability to detect if low-level requirements sufficiently address the corresponding high-level requirement. Our findings reveal that GPT-3.5, utilizing a zero-shot prompting strategy augmented with the prompt of explaining, correctly identifies complete coverage in four out of five evaluation data sets. Additionally, it exhibits an impressive 99.7% recall rate in accurately identifying instances where coverage is incomplete due to removing a single low-level requirement across our entire set of evaluation data.CCS CONCEPTS• Software and its engineering → Software creation and management; Designing software; Requirements analysis.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644922,Austrian Science Fund; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555592,Coverage;Traceability;Requirements;Design Definitions;High-level Requirements;Low-level Requirements;Requirements Satisfaction Assessment;Large Language Models;GPT,Vocabulary;Reviews;Refining;Natural languages;Software;Regulation;Data mining,,1.0,,43.0,,18 Jun 2024,,,IEEE,IEEE Conferences
On the Executability of R Markdown Files,M. A. Islam; M. Asaduzzman; S. Wang,"Lakehead University, Thunder Bay, Canada; University of Windsor, Windsor, Canada; University of Manitoba, Winnipeg, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,254,264,"R Markdown files are examples of literate programming documents that combine R code with results and explanations. Such dynamic documents are designed to execute easily and reproduce study results. However, little is known about the executability of R Markdown files which can cause frustration among its users who intend to reuse the document. This paper presents a large-scale study on the executability of R Markdown files collected from GitHub. Results from our study show that a significant number of R Markdown files (64.95%) are not executable, even after our best efforts. To better understand the challenges, we categorize the exceptions encountered while executing the documents into different categories. Finally, we develop a classifier to determine which Markdown files are likely to be executable. Such a classifier can be utilized by search engines in their ranking which helps developers to find literate programming documents as learning resources.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644931,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555677,R Markdown;GitHub;Executability;Literate Programming,Codes;Accuracy;Ecosystems;Manuals;Programming;Search engines;Software,,1.0,,42.0,,18 Jun 2024,,,IEEE,IEEE Conferences
APIstic: A Large Collection of OpenAPI Metrics,S. Serbout; C. Pautasso,"Software Institute, USI, Lugano, Switzerland; Software Institute, USI, Lugano, Switzerland",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,265,277,"In the rapidly evolving landscape of web services, the significance of eﬃciently designed and well-documented APIs is paramount. In this paper, we present APIstic an API analytics dataset and exploration tool to navigate and segment APIs based on an extensive set of pre-computed metrics extracted from OpenAPI specifications, sourced from GitHub, SwaggerHub, BigQuery and APIs.guru. These pre-computed metrics are categorized into structure, data model, natural language description, and security metrics. The extensive dataset of varied API metrics provides crucial insights into API design and documentation for both researchers and practitioners. Researchers can use APIstic as an empirical resource to extract refined samples, analyze API design trends, best practices, smells, and patterns. For API designers, it serves as a benchmarking tool to assess, compare, and improve API structures, data models, and documentation using metrics to select points of references among 1,275,568 valid OpenAPI specifications. The paper discusses potential use cases of the collected data and presents a descriptive analysis of selected API analytics metrics.The dataset available at: http://openapi.inf.usi.ch/",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644932,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555845,Web APIs;Dataset;OpenAPI;API Metrics,Measurement;Analytical models;Web services;Documentation;Market research;Particle measurements;Software,,2.0,,74.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Improving Automated Code Reviews: Learning from Experience,H. Y. Lin; P. Thongtanunam; C. Treude; W. Charoenwet,"The University of Melbourne, Melbourne, Australia; The University of Melbourne, Melbourne, Australia; Singapore Management University, Singapore, Singapore; The University of Melbourne, Melbourne, Australia",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,278,283,"Modern code review is a critical quality assurance process that is widely adopted in both industry and open source software environments. This process can help newcomers learn from the feedback of experienced reviewers; however, it often brings a large workload and stress to reviewers. To alleviate this burden, the field of automated code reviews aims to automate the process, teaching large language models to provide reviews on submitted code, just as a human would. A recent approach pre-trained and fine-tuned the code intelligent language model on a large-scale code review corpus. However, such techniques did not fully utilise quality reviews amongst the training data. Indeed, reviewers with a higher level of experience or familiarity with the code will likely provide deeper insights than the others. In this study, we set out to investigate whether higher-quality reviews can be generated from automated code review models that are trained based on an experience-aware oversampling technique. Through our quantitative and qualitative evaluation, we find that experience-aware oversampling can increase the correctness, level of information, and meaningfulness of reviews generated by the current state-of-the-art model without introducing new data. The results suggest that a vast amount of high-quality reviews are underutilised with current training strategies. This work sheds light on resource-eﬃcient ways to boost automated code review models.CCS CONCEPTS• Software creation and management; • Machine translation;",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644910,University of Melbourne; ,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555781,Code Review;Review Comments;Neural Machine Translation,Training;Industries;Codes;Quality assurance;Reviews;Training data;Data models,,3.0,,39.0,,18 Jun 2024,,,IEEE,IEEE Conferences
Multi-faceted Code Smell Detection at Scale using DesigniteJava 2.0,T. Sharma,"Dalhousie University, Canada",2024 IEEE/ACM 21st International Conference on Mining Software Repositories (MSR),18 Jun 2024,2024,,,284,288,"Code smell detection tools not only help practitioners and researchers detect maintainability issues but also enable repository mining and empirical research involving code smells. However, current tools for detecting code smells exhibit notable shortcomings, such as limited coverage for a diverse kind of smells at varying granularities, lack of maintenance, and inadequate support for large-scale mining studies. To address the limitations, the first major version of DesigniteJava supported code smells detection at architecture, design, and implementation smells along with commonly used code quality metrics. This paper presents DesigniteJava 2.0 that adds testability and test smell detection support. Also, the tool offers new analysis modes, including an optimized multi-commit analysis mode, to support large-scale multi-commit analysis. We show that the optimized multi-commit mode reduces analysis time by up to 46% without compromising the analysis efficacy. The tool is available online. Replication package including all the validation data and scripts can be found online [27]. Demonstration video can be found on YouTube.CCS CONCEPTS• Software and its engineering → Maintaining software; Software maintenance tools.",2574-3864,979-8-4007-0587-8,10.1145/3643991.3644881,,https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10555873,Code smell detection tool;repository mining,Measurement;Software maintenance;Codes;Computer architecture;Maintenance;Data mining;Software engineering,,1.0,,40.0,,18 Jun 2024,,,IEEE,IEEE Conferences
